      ThetaG      Theta2      Theta3      Theta4      Ex_Raw    Ex_Scale    Raw_CSEM  Scale_CSEM
     0.25132    -1.00128    -0.52251     0.13479    21.13233    70.20422     2.39066     2.26491
     2.18305    -0.18263    -1.42962     1.32703    26.57204    75.88324     1.80107     2.16368
    -1.27091    -0.72851    -0.07716     0.94291    15.64198    65.79210     2.64471     1.86944
    -0.66056     0.27262    -2.15027     2.05203    17.29320    66.96369     2.48707     1.87230
     1.04118     1.65189     0.33163    -0.45275    25.39143    74.52617     1.93999     2.16508
    -0.23785     0.53319    -0.12365    -0.02451    20.88486    69.97227     2.40362     2.25280
     0.84897    -1.05443     1.17843     1.83354    25.01960    74.11548     1.95668     2.13267
    -1.48019    -0.44538     0.19562     0.03120    14.61693    65.08383     2.61992     1.81724
    -0.44507     0.16078    -0.90357    -1.77553    17.27398    66.94853     2.47556     1.86196
    -1.44500     0.66893     0.26761     0.02046    16.10676    66.11580     2.60181     1.86238
    -1.23306     1.53060    -0.39377     0.19149    17.02799    66.77802     2.58389     1.92587
     0.10039    -1.12458    -0.42305    -0.51128    20.06158    69.22031     2.43297     2.18752
     0.56408     1.56005     0.24129     0.40920    24.76920    73.85405     2.04889     2.20749
     0.32786    -0.46274     0.32604     0.15248    22.66933    71.69306     2.24184     2.23892
    -1.25345     0.57852     0.78858    -0.30481    17.42328    67.06429     2.51461     1.91082
     0.67044    -0.82489    -0.15010    -1.71418    21.66915    70.70487     2.22518     2.16202
    -0.98972     1.55152    -1.77899     0.28526    16.14844    66.13934     2.50909     1.79137
    -1.47896    -0.00648     0.38643    -0.86102    14.82593    65.22575     2.56095     1.77599
     0.18154     0.75735     0.23336    -0.69737    22.36268    71.38694     2.23381     2.21305
    -0.01822     0.31413    -0.28309    -0.58787    20.91530    69.99776     2.37632     2.23277
    -1.38003    -0.17534     0.55729    -0.17245    15.81800    65.91152     2.57463     1.82363
     1.34757    -0.07298     0.61395    -0.18660    25.48999    74.63443     1.92101     2.15713
     0.15722    -0.50924     0.81177    -0.62077    21.79574    70.83048     2.25688     2.19959
     1.92380     0.47784    -1.22454    -1.34378    25.15213    74.26543     1.98390     2.18264
    -0.37717    -0.08288     1.00315     0.68909    21.42715    70.48083     2.34179     2.24767
    -0.78102    -0.61425    -1.13069    -0.51162    15.40961    65.62887     2.60337     1.82669
    -1.03632    -0.32454     0.70617     0.29145    17.84788    67.38986     2.53383     1.97791
     0.90995    -0.81536     0.49054     0.14244    24.17072    73.21868     2.07652     2.17389
    -0.40234     0.40068    -0.96388     1.84126    20.12391    69.28150     2.47170     2.22688
     0.34382     1.34289     1.03616    -0.88102    23.55190    72.57742     2.08017     2.12897
     0.32502     0.76034     0.00162     0.48746    23.51332    72.54543     2.19536     2.24772
    -0.80174    -0.13448     0.19944     2.57210    20.05919    69.22464     2.47952     2.22467
     0.69680     2.26224     1.35071     0.08403    25.70582    74.87572     1.89095     2.15383
    -0.94063    -0.42641     0.62988     0.64401    18.37565    67.80374     2.52841     2.04196
    -0.16435    -0.91912     0.26356     0.75698    20.91949    70.00351     2.39169     2.24571
    -0.44713    -0.22028     1.86218     1.81366    22.29253    71.31908     2.25974     2.23298
     0.19172    -0.07676    -1.22276     0.18226    20.67572    69.77909     2.42155     2.24781
     0.94133    -3.10188     0.32768    -1.79731    20.90737    69.97046     2.19077     2.07529
     0.07885     0.22959    -1.28686    -0.67052    19.69913    68.89977     2.43981     2.14883
    -0.55958    -0.15637    -0.24903    -1.78856    17.52146    67.13199     2.46420     1.87916
     0.27119     0.93562     1.18789    -1.82919    22.47176    71.48643     2.07432     2.06447
    -1.84198     0.79838     1.70626     0.41902    16.39701    66.31544     2.50582     1.80731
    -2.08293    -1.21977    -1.53879    -0.70639     7.85578    60.16601     2.32636     1.98729
    -0.40490    -0.55507    -1.84269     1.55551    17.75925    67.31906     2.51518     1.95033
    -0.97331     0.93770    -0.00301     1.18772    19.15379    68.44564     2.54354     2.15994
    -1.01707    -0.38367     1.18383     0.46590    18.47283    67.87595     2.48611     2.02065
     1.01319    -0.91180    -1.23220     0.23782    22.99985    72.02540     2.24060     2.25873
    -0.22280    -1.45591     0.83931    -0.29478    19.85317    69.02728     2.38059     2.11936
     1.40344     0.69453     1.87374     0.34092    26.63050    75.94841     1.75621     2.12372
    -2.11558    -0.18761    -0.00593     1.42894    12.27210    63.47061     2.60816     1.84401
     0.16698    -0.21340    -0.66283    -1.38111    20.09502    69.24393     2.38525     2.15220
    -1.86790     0.12512    -1.77039     0.32051    10.54527    62.24127     2.49583     1.84908
    -0.69613    -0.96881     1.25745     0.07481    19.00684    68.30602     2.43187     2.04940
     0.18601    -0.13915    -1.36298    -1.23275    19.28944    68.54405     2.42905     2.08578
    -0.32502     1.04994    -0.45090    -1.73310    19.24524    68.49856     2.37464     2.03275
     0.62963     0.68177    -1.37264    -0.54261    22.01846    71.05164     2.30075     2.25552
    -0.05693     0.27299     0.11191     1.42970    22.62973    71.65671     2.29007     2.28285
    -0.00577     1.12179     0.86567    -1.36634    21.96048    70.98580     2.16956     2.12888
     1.76576    -0.27774    -1.02040    -0.18002    25.38850    74.52742     1.97546     2.20400
    -1.98271     0.94233    -0.65921     0.14201    12.12295    63.36748     2.57501     1.82583
    -0.30992    -0.66731     1.65001     1.01655    21.74445    70.78314     2.28991     2.22557
     0.08758     1.22497    -1.01944     0.30012    21.59245    70.64156     2.35967     2.27760
     0.60614     1.53305    -1.66314    -0.37586    22.11379    71.14273     2.26457     2.22798
    -1.29392     0.67809     0.31023     1.68754    18.18565    67.65988     2.58237     2.06082
    -0.82528     0.67715    -1.55267     0.40279    16.53612    66.41823     2.55730     1.85868
    -1.15297    -0.26592    -0.32459    -0.01202    15.60163    65.76360     2.63711     1.86147
    -1.11413    -1.09959     0.99688    -2.05436    15.52565    65.70123     2.40577     1.67866
     0.20268     0.29926    -0.06555     0.73178    22.91402    71.94003     2.25920     2.27136
    -0.55220     0.62524     0.21096    -1.62801    18.96208    68.26041     2.37660     1.99495
    -0.98054    -1.57638     0.60010     2.12139    17.97084    67.48129     2.50403     1.96859
    -0.79179     0.50264    -0.55618     1.26341    18.75930    68.11992     2.56423     2.12358
    -1.65612    -0.25159    -1.35376     0.61474    11.84323    63.17033     2.57968     1.84160
    -1.09320    -1.78324     1.59782     1.84521    17.98539    67.48289     2.42601     1.90707
     0.83268     0.56519     1.48847     0.43407    25.43388    74.57291     1.93337     2.16328
     1.35353     0.97671    -1.98101     0.33586    24.13194    73.17949     2.09292     2.18884
     0.35540    -0.08883     0.43050     0.16218    23.11747    72.14202     2.20257     2.22771
    -0.80428     0.87664    -0.41477    -0.67343    17.81783    67.36591     2.52880     1.96956
    -0.58515     2.65484    -0.44614    -0.38076    20.24370    69.37828     2.38595     2.17050
     0.52663    -1.31536     0.64633    -0.61238    22.22526    71.24965     2.21732     2.18961
    -0.31747    -0.99461     0.37445    -0.84332    19.11483    68.39525     2.42315     2.05630
     2.04421    -0.07719    -0.48901    -0.47101    26.23120    75.48017     1.83741     2.16485
     1.62275     1.09737    -0.80103     0.59248    26.31594    75.58434     1.86439     2.20281
     1.39855     1.38493     0.10190    -0.45970    25.91642    75.11695     1.87988     2.17036
    -0.26077     0.06388     0.42697     0.45946    21.36520    70.42355     2.36410     2.26195
    -0.99596     0.40235    -1.28781     0.61962    15.99150    66.03445     2.59920     1.85305
     0.05306     0.18805     0.59396    -0.89650    21.65107    70.68991     2.25883     2.19115
     0.52231    -1.48853    -0.71209    -0.65769    20.89321    69.97679     2.37439     2.22912
    -1.08417    -1.46822    -1.14440     0.90052    14.00650    64.66629     2.62862     1.82008
    -0.77037    -1.33002     0.29595     0.03783    17.36819    67.02643     2.54373     1.92920
    -0.32396     0.08457     1.31212    -0.56868    20.99284    70.06236     2.29777     2.17345
     1.04696    -0.40627     1.02049    -0.46021    24.57387    73.63965     2.00770     2.13887
    -0.59147     0.08525    -0.49179    -1.95524    17.14477    66.85219     2.47166     1.84402
    -0.49725    -0.28107     0.23013    -0.86148    18.88966    68.21103     2.45026     2.04720
    -0.07781     1.64036    -1.50762     1.05915    21.00600    70.08090     2.35518     2.22327
     1.20581     1.26983     1.77126    -0.00511    26.32549    75.58721     1.80058     2.13749
     1.11755    -0.04583     1.99307    -0.24776    25.35862    74.48518     1.90805     2.12466
     0.27583     1.29755     1.09871    -0.45791    23.70893    72.73986     2.09493     2.15599
    -1.33834     1.37958     0.68869     0.42123    18.24100    67.69609     2.52622     2.02158
     0.64779    -0.22545    -1.84798    -0.32657    20.98234    70.05812     2.35213     2.21899
     0.72373    -0.42954    -0.80241     0.46284    23.10432    72.13136     2.24341     2.26833
     0.91307     1.68119    -0.28878    -0.68333    24.54603    73.61397     2.04806     2.18128
    -0.56546    -2.88823    -0.22445     1.67012    17.25629    66.93937     2.51378     1.89118
    -3.03587     0.87289     0.30429    -0.87958     8.37278    60.59302     2.32225     1.89846
     1.50045     0.04496    -0.24571    -1.05430    24.90199    73.99150     1.98861     2.15582
     2.00426     1.30218    -0.50618     0.82355    27.35215    76.82593     1.68069     2.07916
    -1.43835    -1.40811    -2.50382     0.23110    10.16211    61.95925     2.48283     1.86381
    -0.93513     0.64288     0.48755     0.37637    19.10495    68.39858     2.50311     2.12013
     0.51391    -0.58892    -0.25326    -0.22244    22.42093    71.44731     2.27189     2.25273
    -0.91149     0.66985     1.02446     1.32509    20.49363    69.61197     2.42748     2.23216
     1.65035    -1.37998     0.18626     2.11912    26.16354    75.39394     1.78989     2.10546
     0.97248     0.98018     0.73305    -1.01574    24.66892    73.73887     1.98102     2.11970
    -1.09720     0.92208     0.31553     0.86122    18.77991    68.13392     2.54395     2.10914
    -0.78988     0.27544    -0.18799     0.87349    18.87431    68.21385     2.55750     2.13348
     0.21253     0.58869     0.28209     0.69168    23.42499    72.45509     2.19917     2.24505
    -1.03210    -0.43030    -1.12207    -1.91281    13.54537    64.35166     2.53541     1.75524
    -1.42318    -1.10268    -0.28084    -0.61186    12.95033    63.94193     2.60091     1.81593
    -0.95485    -2.51222    -0.64656    -0.40560    13.44374    64.28151     2.59196     1.79838
    -0.38910     0.58551     1.13602    -1.10513    20.68036    69.76679     2.27587     2.12476
    -0.84414    -0.40028     0.52074     0.72296    18.78582    68.13531     2.51945     2.09018
     0.66573    -1.48002    -0.14124    -0.10844    22.39699    71.42212     2.25105     2.23087
    -0.45893    -0.60811    -1.07127     0.41109    17.80303    67.36052     2.57569     2.00711
     0.47369    -2.18078     0.38954     0.11178    21.71531    70.75267     2.26217     2.19788
    -0.36568    -0.72241    -0.70410    -0.66189    17.89307    67.42622     2.54490     1.99292
     0.48212     0.34180     0.90184    -0.67440    23.41028    72.43503     2.12129     2.16316
     0.26217     1.07659     0.14420     1.81441    24.42734    73.49310     2.10987     2.23644
    -0.00547     0.27957    -0.16993     0.45444    21.87414    70.91441     2.34830     2.28723
     1.39932    -1.40999     1.45316     0.92096    25.61087    74.76250     1.85877     2.10352
     0.70251    -2.59642    -0.75205     0.99134    21.68509    70.72627     2.29618     2.22503
     0.48792    -0.40743     0.51700    -1.79762    21.82747    70.85533     2.16999     2.12202
     0.42741    -0.41669     0.84634     0.09068    23.27478    72.29955     2.16633     2.20076
    -0.24370     0.16955    -0.69781    -1.05159    18.95239    68.26572     2.46769     2.07071
     0.90809     0.26588     0.90191    -0.07899    24.89353    73.98312     1.99618     2.16322
    -1.70372    -0.44833    -0.44973    -0.31213    12.08728    63.34144     2.59912     1.84496
     0.66120     0.14539    -0.08093    -0.57294    23.27314    72.29868     2.17809     2.21304
     0.39883     1.00194     0.74849    -0.67139    23.52241    72.54928     2.11328     2.16216
     0.01486     2.34515    -0.41786    -0.54089    22.19638    71.22409     2.26120     2.22919
     1.13574     0.88708    -0.84692     0.66633    25.12366    74.24004     2.03435     2.23515
     0.33914    -1.02383     0.51180     2.05339    23.49260    72.52098     2.15410     2.20110
    -1.46371    -0.39747    -0.44600     0.10667    13.69344    64.45187     2.64515     1.83439
    -0.67955     0.01676    -0.34402     0.70326    18.77260    68.13031     2.56047     2.12216
