      Theta1      Theta2      Theta3      Ex_Raw    Ex_Scale    Raw_CSEM  Scale_CSEM
    -0.85198    -0.79575    -0.26919    18.10494    67.54893     2.58270     2.12605
     1.23217     1.28151     0.58463    24.89654    73.98423     1.97433     2.13969
     0.61708     0.94602    -0.03248    23.48872    72.51486     2.11339     2.16061
     0.58355     0.46554     0.13995    23.08257    72.10633     2.19732     2.22126
    -1.18126    -1.21379    -1.34600    15.28559    65.36753     2.61969     1.96935
     2.83315     2.65613     0.74610    26.64488    75.95738     1.69298     2.06111
     2.34740     2.10946     1.79140    26.92646    76.30256     1.69760     2.08712
    -1.29932    -1.30806    -0.17707    15.92623    65.84846     2.63923     2.01561
    -0.47087    -0.79809     0.36667    19.38412    68.62289     2.53930     2.22405
     0.25237     0.19149     0.01617    22.18225    71.21181     2.29153     2.25841
    -0.76982    -0.48466    -2.45230    16.99955    66.65810     2.44214     1.91481
     1.37946     1.51615     1.14547    25.59642    74.75166     1.89562     2.14413
    -0.28069    -0.05867    -0.44026    20.55363    69.65956     2.40628     2.23316
    -0.45914    -0.35006    -1.22226    18.91770    68.21291     2.46737     2.10926
     1.09044     0.66831     1.08128    24.59609    73.66912     2.06217     2.20298
    -0.35784    -0.22128    -0.30926    20.24891    69.38354     2.44524     2.23629
    -0.06401     0.02812     0.28078    21.71249    70.75616     2.35293     2.28355
    -0.32362    -0.20931    -1.22009    19.43284    68.65205     2.42723     2.13168
    -0.29365    -0.33034    -0.46836    19.98256    69.14372     2.45983     2.22080
    -0.58598    -0.74564     0.19233    19.15670    68.42677     2.54763     2.20599
     1.04308     0.80419     1.68255    25.08710    74.19607     2.00430     2.19691
    -0.49932    -0.75530     0.57764    19.61675    68.82572     2.52860     2.24049
    -0.74917    -0.56856    -0.33148    18.78782    68.11153     2.54251     2.16104
     2.10010     1.82741     3.62362    27.40282    76.88640     1.61779     2.01968
    -1.33703    -1.53241    -1.30249    14.12881    64.51870     2.62547     1.92892
     0.95869     1.21894    -0.40085    23.71820    72.74590     2.03924     2.09733
     0.87784     0.94073     0.21936    23.98429    73.02423     2.07820     2.16052
    -0.63709    -0.77382     1.95985    20.25059    69.38858     2.47593     2.26314
     0.48575     0.31608    -0.39596    22.26645    71.29199     2.24597     2.22031
    -1.27260    -1.10747    -1.09486    15.62813    65.62332     2.62330     1.98790
     1.95868     2.39288     0.82177    26.16134    75.38853     1.77444     2.08959
     0.69293     1.20331     0.10371    23.91190    72.94781     2.06247     2.13743
     0.60167     0.63288     0.11188    23.28097    72.30586     2.16493     2.20068
    -0.33403    -0.20176     0.42208    20.99084    70.07057     2.42277     2.28807
     1.23687     0.82364     1.12282    24.91706    74.01130     2.01680     2.18986
     0.21607     0.40554     0.57559    22.92805    71.95248     2.23515     2.24958
     0.58792     0.80686     1.00506    24.18431    73.23498     2.09634     2.19809
    -0.59172    -0.24676    -1.37580    18.74213    68.06303     2.45441     2.07880
     1.24156     1.13124    -0.06202    24.22399    73.27033     2.01891     2.11664
     0.54901     0.59974     0.11785    23.18842    72.21244     2.17675     2.20688
    -1.19066    -1.35847    -0.71004    15.49844    65.52709     2.63915     1.99429
    -1.16056    -1.31609    -0.60210    15.78366    65.74093     2.63857     2.00772
    -0.68594    -0.89263     0.54558    18.90668    68.21465     2.56338     2.19229
    -0.43246    -0.60088     0.28142    19.85245    69.03280     2.50917     2.24948
     0.67401     0.68283     0.56225    23.80501    72.84184     2.13114     2.20292
     1.04890     0.97000    -0.37925    23.61699    72.64353     2.06744     2.12038
     1.58167     1.72210     0.34905    25.24411    74.35650     1.89609     2.09635
     0.02648     0.02294    -0.48791    21.12081    70.18733     2.35630     2.24078
    -1.00276    -1.28560    -0.49162    16.29852    66.13072     2.63242     2.03063
    -1.48595    -1.65305    -0.88775    13.89492    64.34946     2.62938     1.92476
     0.91122     0.79336     0.22606    23.87937    72.91667     2.09920     2.17458
     0.51047     0.25231    -0.86638    21.74024    70.77542     2.25222     2.19319
    -1.74929    -1.93998    -1.30807    12.17060    63.11148     2.57974     1.87507
    -0.48519    -0.57399    -1.26432    18.33998    67.73402     2.50765     2.08342
     0.84690     0.39555     1.34569    24.21051    73.26508     2.12486     2.23212
    -0.37622    -0.56252     0.64610    20.34264    69.47371     2.48432     2.27980
    -0.40281    -0.17144    -0.40822    20.17341    69.31423     2.44073     2.22453
     0.42778     0.79422    -0.05400    23.10226    72.12407     2.16076     2.18515
     1.11870     0.98115     2.60903    25.78359    74.96667     1.90376     2.17830
     0.55970     0.53125     0.16530    23.16090    72.18512     2.18683     2.21549
     0.20816     0.40822     0.39174    22.76763    71.79153     2.24304     2.24752
     0.44346     0.52161     0.01621    22.87824    71.90047     2.20581     2.21724
     0.61293     0.28187    -0.69179    22.07302    71.10047     2.23773     2.20075
    -0.09183     0.08959     0.04017    21.55801    70.60619     2.35051     2.27008
     0.10999     0.30438    -0.14621    22.00693    71.03898     2.28889     2.24470
    -1.18363    -1.31344    -0.80826    15.53922    65.55746     2.63710     1.99457
    -0.77777    -0.32055    -1.67555    17.96316    67.42259     2.46842     2.01274
     0.87061     1.04351     1.44333    25.00144    74.10121     1.99786     2.17877
     1.49566     1.34678     1.09758    25.54251    74.69254     1.91028     2.15299
     0.22311    -0.00001     0.85744    22.53996    71.56754     2.30206     2.29114
     1.37945     1.26087    -0.79417    23.72745    72.75215     1.98848     2.04261
     0.34828     0.41663     0.11643    22.71813    71.74130     2.23405     2.23571
    -0.78951    -0.89411    -0.68676    17.57079    67.11880     2.59055     2.08450
     0.22884    -0.01473    -0.16657    21.64375    70.68824     2.33880     2.26587
     0.92844     0.73794     0.60602    24.16012    73.20925     2.09160     2.19090
    -0.46483    -0.52832    -1.09773    18.64356    67.98580     2.50347     2.11128
     1.07397     0.99430     1.24462    25.02045    74.12196     1.99650     2.17982
    -0.53221    -0.68342    -0.14003    19.10009    68.37726     2.54067     2.19366
     0.17451     0.15270     1.32034    23.05488    72.08175     2.25195     2.27452
    -0.50500    -0.40694    -2.60039    17.55912    67.09266     2.39317     1.91185
     0.40606     0.64402    -0.41138    22.57411    71.59474     2.19356     2.18747
     0.12575    -0.00669     1.02797    22.52304    71.55093     2.30599     2.29373
     2.49374     2.33901     1.45521    26.88664    76.25292     1.69129     2.07864
     0.76638     0.77557     0.17309    23.66881    72.70028     2.11955     2.17997
     0.84475     0.66787     1.36275    24.55458    73.62545     2.07101     2.20799
    -0.07162    -0.30878    -0.46315    20.38015    69.50226     2.43208     2.23837
     0.33939     0.34027     1.19257    23.46219    72.49343     2.20198     2.25149
    -0.70417    -0.83532     1.38098    19.63243    68.83856     2.51993     2.23471
     0.39705     0.44493     0.68654    23.30020    72.32777     2.20135     2.23954
    -0.58622    -0.83983    -0.51253    18.26012    67.67475     2.56921     2.12958
    -0.20949     0.04628     0.05544    21.31793    70.37695     2.37179     2.27063
    -0.35245    -0.58802    -1.50463    18.30336    67.70170     2.48685     2.06146
    -0.39890    -0.30571     0.35599    20.61908    69.72520     2.45149     2.27874
    -0.67880    -0.68435    -0.64387    18.34384    67.74221     2.55498     2.12541
    -0.63081    -0.47229    -0.25366    19.30033    68.54725     2.51635     2.19462
    -0.34173    -0.40833     0.52836    20.64630    69.75125     2.45853     2.28752
    -0.42634    -0.20574    -0.77643    19.70573    68.89483     2.44771     2.18003
    -0.38925    -0.49498    -0.57664    19.36419    68.60070     2.49888     2.18653
    -0.12923     0.16313    -1.10685    20.50614    69.60811     2.33676     2.16807
     0.24276     0.25923    -0.06419    22.19736    71.22600     2.28092     2.24931
     0.41725     0.76984     0.70495    23.71925    72.75362     2.13877     2.20416
     0.57216     0.27784    -0.09468    22.59792    71.62138     2.24068     2.23507
     0.25261     0.19882    -0.55688    21.64766    70.68860     2.29546     2.22659
     1.36497     0.62302     3.39650    25.90235    75.10327     1.89927     2.18932
    -0.52765    -0.56239    -0.34450    19.19743    68.45900     2.52323     2.18919
     0.73837     0.77245     0.25303    23.70712    72.73986     2.12055     2.18393
    -1.57851    -1.82882    -1.43112    12.69758    63.48898     2.59605     1.88121
     0.03071     0.22765    -0.70775    21.23847    70.29574     2.31417     2.21299
     0.89952     0.93683     0.92025    24.57435    73.64399     2.04402     2.18021
    -0.18196     0.13135    -0.18180    21.28030    70.33951     2.35641     2.25397
     0.25136     0.23981     0.13844    22.36501    71.39188     2.27902     2.25795
    -0.15605    -0.11161     0.27948    21.32414    70.38464     2.39090     2.28814
     1.35242     1.31169     1.75410    25.82569    75.01258     1.88481     2.16355
    -0.23502    -0.41600    -0.04570    20.29972    69.43226     2.46547     2.25913
    -0.19286    -0.21355    -0.05576    20.77159    69.86440     2.42317     2.26864
    -0.02128     0.24447     0.32693    22.15996    71.19068     2.30381     2.26844
    -0.57333    -0.72777    -0.83886    18.23942    67.65575     2.55028     2.11085
    -0.31496    -0.42155     0.37252    20.53120    69.64505     2.46379     2.28092
     0.86689     1.15250     0.11527    24.06192    73.10307     2.04993     2.13631
     0.84533     0.96813    -0.11826    23.66942    72.69868     2.08611     2.14424
     0.15219     0.09818     1.78769    23.22270    72.25124     2.23871     2.27226
     2.33039     2.51682     1.66202    26.98366    76.37056     1.67366     2.06682
     2.05668     2.24765     0.78327    26.14169    75.36623     1.78049     2.09347
     1.41850     1.42646     0.39998    24.99253    74.08555     1.94507     2.11870
     1.05034     0.63646     2.68967    25.40475    74.54499     1.97031     2.20046
     0.53441     0.99416    -1.05047    22.44894    71.46541     2.11161     2.10075
     0.16956     0.45385     0.46524    22.83797    71.86179     2.23608     2.24491
     0.82775     0.85866     0.20985    23.84795    72.88394     2.09750     2.17018
     0.80645     0.79891    -0.39452    23.20411    72.22508     2.12139     2.15063
     1.85846     2.18055     0.72073    25.94482    75.13954     1.80680     2.09515
    -0.62652    -0.52798     0.88098    20.16262    69.31030     2.49161     2.26732
     0.65859     0.10471     1.36941    23.59879    72.63405     2.20391     2.26423
    -0.06013     0.15943     0.74180    22.31471    71.34399     2.30810     2.28230
    -1.07722    -1.00053    -0.07618    17.31109    66.91482     2.61478     2.08420
     0.06639     0.34804     0.11862    22.25128    71.27924     2.27998     2.25176
     0.11110     0.31496    -0.60162    21.58428    70.62660     2.28886     2.21617
    -1.96210    -1.77042    -2.64883    11.06875    62.31477     2.49437     1.85925
    -0.51492    -0.63012    -0.41131    18.99828    68.28920     2.53323     2.17591
     0.56142     0.63162    -0.09400    23.04519    72.06710     2.17449     2.19566
    -0.15023    -0.23633    -1.18354    19.69382    68.88042     2.41520     2.15037
     0.11446     0.12820    -0.32513    21.57649    70.62194     2.32489     2.24829
    -0.15957    -0.34769     0.96936    21.41201    70.47055     2.40863     2.31100
     1.41264     1.16630     1.87743    25.83358    75.02274     1.89233     2.17281
     0.04201     0.00864     0.05686    21.63450    70.68029     2.35104     2.27624
     1.84972     1.60143    -0.45702    24.61699    73.67598     1.90527     2.02859
     1.16138     1.29081     0.98136    25.14973    74.25966     1.95826     2.15361
    -0.17553    -0.37232     0.04496    20.57012    69.67951     2.44934     2.27226
    -2.81715    -2.74426    -1.17970     8.64471    60.41552     2.30254     1.98590
     0.13526    -0.06808    -0.07046    21.51342    70.56377     2.35846     2.27400
     1.01742     0.96861     0.83540    24.65146    73.72538     2.03092     2.17426
    -0.80807    -0.37280    -1.83948    17.64903    67.17072     2.47021     1.98680
     2.00293     1.71973    -0.48854    24.74761    73.81305     1.87903     2.01344
     0.60854     0.82843    -0.20977    23.20038    72.22220     2.13672     2.16637
    -0.82347    -0.98873    -0.16231    17.76797    67.27773     2.60170     2.11136
     1.57930     1.38259     0.60906    25.25783    74.37547     1.92614     2.13199
     1.14581     0.82235     1.93494    25.33833    74.47106     1.97363     2.19549
     0.78433     0.68142     1.26665    24.44497    73.50941     2.08102     2.20731
    -0.29214    -0.43770     0.79382    20.87705    69.96586     2.44766     2.29971
     0.04110     0.16357     1.99913    23.28639    72.31524     2.22602     2.26341
