      ThetaG      Theta2      Theta3      Theta4      Ex_Raw    Ex_Scale    Raw_CSEM  Scale_CSEM
     0.08089     0.49325    -0.86452    -0.30834    21.45133    70.50525     2.37405     2.28330
     0.64599     1.03659     1.12184     0.09428    24.76477    73.84712     2.02849     2.18431
     0.35589    -0.73518    -0.80512     0.99026    22.34377    71.36997     2.26574     2.24291
     1.17978    -0.13517    -1.35518    -1.57569    22.81020    71.82635     2.10368     2.11131
     1.59305    -1.84866     0.68376     0.90094    24.78364    73.84226     1.80742     1.93064
    -0.06901     0.06764    -0.55958     2.87196    22.72591    71.75245     2.28602     2.28709
     0.18733    -0.76779    -1.09787     0.61263    21.30308    70.36159     2.35837     2.25706
    -1.48164     1.22234     1.14995     0.62296    17.65729    67.18889     2.60150     2.10143
    -0.78203    -0.96448     0.33787    -1.31653    16.52584    66.29802     2.52250     1.95398
    -1.85790     0.99149    -0.78721     1.03676    14.06278    64.46915     2.56921     1.88428
     0.36386    -0.64504    -0.87419     0.79899    22.27976    71.30723     2.27651     2.24956
    -3.37181    -0.34663     0.70670     0.97251     7.96250    59.83375     2.14602     1.94668
     1.38166     0.26060     0.12717     2.80256    26.63394    75.95292     1.76015     2.12785
     0.14096     1.32942    -0.25756     2.02067    24.27718    73.33993     2.17306     2.29164
    -0.31657     1.53343    -0.00585     1.63988    22.86970    71.89961     2.32341     2.33413
     0.10955     1.22961    -0.64567     0.48033    22.91466    71.94283     2.29328     2.30720
    -0.32334    -0.56975    -0.10431     0.62383    20.22376    69.36119     2.45013     2.23768
    -1.55061     0.71011    -0.26491    -0.31600    14.64970    64.89853     2.62390     1.94641
    -0.90742     0.24736    -0.70752     1.19463    18.28787    67.69968     2.58861     2.14956
    -0.51280    -1.38932    -0.50579    -1.43182    16.58647    66.34363     2.50778     1.94521
    -1.57968     0.38437    -0.25414    -0.46581    14.04633    64.45877     2.62016     1.92225
    -1.57709    -1.09685    -1.10415     0.65576    12.74333    63.52188     2.57205     1.86174
     0.52767    -0.65771     0.01780    -1.43535    21.43035    70.47053     2.19868     2.12466
    -1.97173    -0.08062    -0.13874     1.43619    13.30584    63.92414     2.55531     1.85364
     0.00993     0.47866     0.17666     0.89732    22.78197    71.80910     2.29143     2.29640
    -0.18383     0.19848    -0.13927    -0.47405    20.56441    69.67066     2.41636     2.24296
     0.96931    -1.32375    -0.20616    -0.28703    22.92635    71.94218     2.08401     2.09605
    -0.36201     0.19640     1.64200    -1.54028    20.06542    69.20246     2.32087     2.10929
     0.35691    -0.91148     0.47515     1.21646    22.99600    72.01672     2.16579     2.18184
     1.12164     2.17335     0.08815    -0.31467    25.74601    74.92083     1.88490     2.15236
    -1.48054    -0.44612     0.50250    -1.05497    13.93022    64.37377     2.59443     1.89922
     0.29093    -1.28003    -1.86204     0.61125    20.70842    69.80049     2.37506     2.22001
     0.35777    -0.24267     1.13486    -0.04672    22.94969    71.97046     2.17139     2.18678
     0.90751     0.11998    -0.42970     0.35153    24.29519    73.35050     2.07926     2.19037
     0.24208     1.29755    -1.55063    -0.77233    21.78101    70.82107     2.33032     2.26747
     0.03675     1.57111    -0.16852    -0.24308    22.64932    71.67527     2.27932     2.27535
    -0.40832    -0.71239     0.63621    -1.02605    18.87261    68.17057     2.43163     2.07330
    -0.52782    -0.25528    -0.34888    -1.37549    17.77236    67.27275     2.50896     2.03110
     0.31847     0.12835    -0.58203    -0.81458    21.69548    70.73506     2.29576     2.23033
    -0.46268    -0.02458     1.19015    -0.42121    20.18979    69.32598     2.41321     2.20249
     0.88317    -0.90749    -0.17777     0.12335    23.36355    72.38570     2.09496     2.13207
     0.53230     0.53686    -0.04291     1.46478    24.57339    73.64831     2.09768     2.23982
    -0.56214     0.20340    -1.12406     1.23309    19.52696    68.74753     2.53592     2.23714
    -0.40298     0.94645     0.99198     0.03898    21.57575    70.62532     2.37331     2.29171
    -0.00290    -1.39745    -0.01840     0.13133    20.39293    69.50601     2.35827     2.17486
    -2.19578    -1.00003     0.03338     1.40023    11.51462    62.64318     2.46574     1.80503
     0.72020     0.95373     0.26419    -1.30034    23.42213    72.44445     2.08041     2.11975
    -0.66335    -1.57677     0.43317     1.44422    18.80599    68.11842     2.46937     2.09807
     1.08474     1.03863    -0.04042     0.55372    25.60497    74.76827     1.94625     2.20123
    -0.88654     2.33952    -0.01775    -1.60591    18.53990    67.89290     2.44563     2.04929
     0.24071    -0.87040     0.28876     1.18641    22.58520    71.60732     2.21859     2.21091
    -1.75679     1.22563     0.83145    -1.08956    14.49639    64.78466     2.58129     1.90838
     0.36100    -0.58647    -0.11441    -0.54017    21.70830    70.74506     2.26330     2.20165
    -0.66450     0.42404    -1.69208    -1.67895    16.34699    66.16315     2.55436     1.97029
     1.47761     1.06097    -0.67871     2.13385    26.88113    76.25422     1.77027     2.15540
    -1.01245     0.28306     0.14591     1.95999    19.10371    68.38120     2.54743     2.20008
     1.60824     1.35708     0.77543    -1.54962    25.25684    74.36006     1.81989     2.00953
    -0.20093     0.45406     0.09041    -0.48263    20.87550    69.95930     2.39751     2.25557
    -0.27868     0.05945     0.41051     0.88940    21.53380    70.58571     2.38440     2.29867
    -1.67841    -0.15746    -1.45232     0.23470    12.52569    63.36639     2.56834     1.85958
    -0.65976    -1.77698    -0.60943    -0.87377    15.91484    65.83518     2.55106     1.94476
    -0.07200     0.76242     0.23880     1.57979    23.22223    72.25293     2.26945     2.30424
    -0.40788     1.82212    -0.80962    -0.79390    20.23496    69.36993     2.43691     2.22732
     0.45816    -0.59513    -0.42806    -0.22266    22.09993    71.12781     2.25033     2.21441
    -0.53070     0.91040     0.04094     1.59327    21.53146    70.58722     2.42741     2.33744
    -0.15083    -0.10666     0.17203    -2.10165    19.24713    68.48031     2.34139     2.03584
     0.18263    -1.49384     1.04229     0.63731    21.86709    70.89671     2.21054     2.16105
     0.74579    -1.67714    -1.00134    -1.57767    20.64792    69.72555     2.19751     2.06130
     1.56418     1.25185    -1.04922     0.65372    26.32667    75.59491     1.84919     2.18823
    -2.55597     0.05367     0.67868    -1.24833     9.29792    60.95659     2.36632     1.94800
    -1.38640    -0.66121    -0.02770     0.80383    15.27796    65.36198     2.62141     1.97061
     1.28772     1.80965    -0.56109    -1.06214    25.05784    74.15368     1.92300     2.10026
     0.57387    -0.16397    -1.51619     0.43553    22.70724    71.73216     2.26222     2.26307
    -0.00827     1.02767     1.90651    -0.48128    22.94499    71.96665     2.18861     2.20304
     1.54174    -0.76003     0.50656    -1.53057    23.66202    72.68234     1.93214     1.97927
    -0.22866     0.34533    -0.87935     0.42859    20.72204    69.82195     2.46018     2.29647
     0.50964    -0.82710     0.85313    -0.70698    22.21118    71.23201     2.15970     2.13530
     2.19422     1.01722    -0.54389     0.55526    27.11774    76.53734     1.69363     2.09067
    -0.78056     0.15978     2.04611     1.08566    20.86391    69.95035     2.41669     2.27133
     1.00101    -0.49880    -0.30437     0.52661    24.18566    73.23226     2.04808     2.14466
    -0.19011    -0.87961     0.07799     0.22168    20.27952    69.40750     2.40936     2.20806
     0.03161    -1.02351    -1.33241    -1.03636    18.96672    68.25151     2.44043     2.09144
     0.38692    -1.34877    -0.53838     0.43265    21.70183    70.73881     2.26000     2.19646
     0.81726     0.03033     0.34813     0.01746    24.06493    73.10818     2.07528     2.16434
     0.34858     0.48740    -0.19417    -0.38663    22.66065    71.68437     2.24486     2.24279
     0.08091     0.74186     0.00027    -0.01384    22.44725    71.47492     2.29863     2.28184
    -2.23413    -0.62246    -1.97912     0.93308     9.87605    61.42310     2.35617     1.86275
     0.91395     0.56542    -0.36087     0.75674    24.94171    74.04016     2.03371     2.21190
    -1.04889    -1.52781     0.77748    -0.29179    15.94188    65.85585     2.55582     1.95007
     1.48531     0.03185     0.03705     1.00480    25.87672    75.06780     1.85806     2.14133
    -0.36669    -0.79260    -0.56053    -0.09882    18.90383    68.20548     2.50491     2.14074
     0.45969     0.25676     0.85862     0.90918    24.21417    73.26712     2.10450     2.20992
    -1.03802     0.50051     0.09095     0.27859    17.90909    67.39147     2.60052     2.12310
     0.75440     0.18347     0.52405     0.83867    24.67439    73.75089     2.03984     2.18667
    -0.75816    -1.85115    -0.94705     0.51844    16.24136    66.08382     2.57737     1.98216
     0.15634     0.32146     0.32150     1.18739    23.37733    72.40806     2.22408     2.26849
     1.55114    -0.58416     0.41856    -0.26799    24.80995    73.88330     1.90837     2.05455
    -0.06083     0.16107     0.85382     2.06356    23.34262    72.37229     2.22099     2.26227
    -0.43257     0.70998    -1.16512    -0.30013    19.34184    68.58445     2.52557     2.20748
    -0.73308     0.04019    -0.89428    -0.35646    17.50281    67.06499     2.59351     2.08163
    -0.92512    -0.56225     2.07879     0.57849    19.17665    68.43483     2.47003     2.14061
    -0.08573    -1.15982     0.24946     0.02209    20.36925    69.48532     2.36902     2.18214
     1.58017     0.22620     0.42586     1.19166    26.34261    75.60683     1.79635     2.13499
    -0.28757     2.30727     1.22409     0.82719    23.74870    72.78930     2.20945     2.28174
     0.30488    -0.43382     0.83280     1.63586    23.65224    72.68388     2.13408     2.19269
     0.34463     1.31322    -0.46746     0.04742    23.48538    72.51783     2.21068     2.26243
    -0.14798     0.68443    -0.31476     0.61651    21.89434    70.93559     2.38010     2.32168
     1.62047    -0.38162     1.41245    -1.58210    24.19050    73.22505     1.87990     1.96010
    -1.15159    -0.31810    -0.93845     0.88316    16.03430    65.92947     2.62500     2.01033
     0.38849     0.29380    -1.34961     0.47451    22.63126    71.65837     2.29682     2.29238
     0.75945     0.62216     0.56960    -1.77764    22.96544    71.98021     2.05829     2.07139
     2.16295     0.16960    -0.35443    -0.75595    25.72971    74.89313     1.81899     2.07825
    -0.62893    -2.36900     0.36910    -0.54406    16.62320    66.37053     2.48838     1.93067
    -1.16098     0.12769     0.46015    -0.99629    16.15661    66.02016     2.58970     1.98794
    -0.40665    -1.14533     1.76421    -0.31799    19.75779    68.93094     2.36264     2.11235
    -0.12824     0.88963    -2.01632     1.16700    21.19220    70.26330     2.44194     2.32325
     2.19642     0.29364    -0.52127     1.14112    26.96580    76.35097     1.69731     2.08889
     0.68595    -0.68072    -1.29880     0.55431    22.82404    71.84624     2.21144     2.21901
     0.49770     1.10693    -0.55516     0.40015    23.99142    73.03867     2.16700     2.25765
    -0.42679     1.23697    -0.50762     2.34645    22.21354    71.24877     2.37500     2.33944
     1.66776     1.25178    -0.19317     1.00677    26.90240    76.27838     1.75236     2.13907
    -0.46137     0.48837    -0.83094    -0.15108    19.42736    68.65891     2.52472     2.21620
     0.24605    -1.22450     0.06413     0.67546    21.85033    70.88335     2.25539     2.20186
     0.00966     0.54070    -0.32097    -0.09083    21.77907    70.82105     2.35445     2.28980
     0.13441    -0.78064     1.22981     0.34412    22.19620    71.22136     2.22722     2.19770
     1.30419    -0.63799     1.69563    -2.49976    22.75032    71.75783     1.89397     1.89925
     0.62356     1.38319    -0.47534     0.57223    24.67088    73.75276     2.09376     2.24653
    -0.80913     0.19898    -0.80026    -1.09745    16.73395    66.46192     2.58351     2.01677
    -1.00290     0.96585    -0.07541    -0.48391    17.72450    67.24107     2.58331     2.09140
     0.63314     0.42601    -2.74766     0.20432    22.38698    71.41631     2.31823     2.29792
    -1.13959     1.18590     0.68970     0.33472    18.65905    68.00641     2.57188     2.17291
     2.18930    -0.77458     0.16607    -0.45622    25.41815    74.53785     1.80095     2.01269
    -0.98435    -2.12032     0.07629     1.04938    16.20866    66.05728     2.54769     1.95635
    -0.09777     0.85659    -0.65042    -0.31601    21.24245    70.30717     2.39809     2.28783
    -0.08367     0.99645    -0.61812    -0.35271    21.40183    70.45863     2.38456     2.28855
    -0.39599    -0.88241     1.41716     0.57299    20.58607    69.68598     2.37091     2.20517
    -0.42739    -1.26414    -1.05282    -0.53188    17.41131    66.98807     2.54203     2.02967
     0.61930     1.09791    -0.12445    -0.30789    23.96344    73.00571     2.12206     2.20593
    -0.62556     0.16917    -0.41735     0.07607    18.92987    68.23290     2.55054     2.18361
    -1.85028    -0.17734    -0.33414     1.57390    13.72876    64.22792     2.56457     1.87059
