      Theta1      Theta2      Theta3      Ex_Raw    Ex_Scale    Raw_CSEM  Scale_CSEM
    -1.75045    -1.23798    -2.09179    13.01365    63.98641     2.56692     1.78934
     0.50343     0.79389     0.51845    23.70905    72.74388     2.15206     2.21667
    -0.60020    -1.27543    -0.53796    16.93071    66.70882     2.60574     1.93445
    -0.91932    -0.65242    -1.55299    16.80908    66.61267     2.53031     1.86009
     0.81125     0.73686    -0.00218    23.44460    72.47139     2.14149     2.18649
     1.00343     1.23945     1.04755    25.16943    74.28426     1.98381     2.18403
     1.78934     1.89712     0.24283    25.48237    74.61901     1.86957     2.09884
    -0.21098    -0.70796     0.02321    19.65442    68.87059     2.50896     2.19894
    -0.78340    -0.85932     0.35146    18.56002    67.96092     2.59053     2.11807
     0.26473    -0.66881     0.84824    21.29298    70.35850     2.40519     2.29180
    -0.54024    -0.39683    -0.59026    19.07087    68.37025     2.50528     2.11763
     1.47855     0.16075     2.60461    25.29843    74.42738     1.98245     2.19939
    -0.82915    -0.10904    -0.81002    18.80209    68.14406     2.48703     2.06586
     0.39320     0.26662     1.18070    23.50256    72.53523     2.20907     2.26055
     0.22805     0.30904    -0.64048    21.50578    70.55115     2.28087     2.19996
    -0.83002    -0.19687    -0.88730    18.56011    67.94785     2.49739     2.04120
    -0.35854    -0.85045    -0.06871    18.96492    68.28765     2.54683     2.13757
    -1.39589    -0.75772    -1.35078    15.63065    65.78159     2.58781     1.82435
     0.03260    -0.01721    -0.81645    20.52622    69.63315     2.35576     2.17594
     0.56134     0.67147     0.40168    23.51963    72.55012     2.16991     2.22138
     1.13539     1.06954     0.42682    24.55356    73.62091     2.03719     2.16983
    -0.94510    -1.13130    -1.28501    15.82659    65.91880     2.60008     1.84406
     0.25501     0.04236    -1.64545    20.17946    69.30370     2.25522     2.05250
    -1.10301    -1.30003     0.48123    16.87123    66.66891     2.64576     1.96108
    -0.21740    -1.15774    -0.81879    17.63923    67.23084     2.54043     1.95829
    -0.70450    -0.69837    -0.69918    17.97443    67.49179     2.56419     2.01890
     0.95916     1.29868     0.55170    24.71476    73.79181     2.01741     2.16560
    -1.24514    -1.11161    -0.38960    16.09689    66.11283     2.65926     1.90829
    -1.69735    -2.34542    -1.62624    10.67986    62.33792     2.52850     1.86509
     0.34021     0.76687     0.36508    23.31999    72.34690     2.18626     2.22421
    -0.43994     0.23275    -0.59255    20.37381    69.49744     2.39032     2.18837
    -0.45170    -0.02873    -1.31128    19.21312    68.47425     2.39516     2.04555
    -0.64884    -0.62491    -0.61343    18.34451    67.78193     2.55092     2.05640
    -0.36405    -0.22762    -0.15968    20.19901    69.34778     2.46111     2.22698
     0.60593     0.16748     1.29987    23.70348    72.74080     2.18914     2.25534
    -2.09383    -1.89916    -1.87285    10.62703    62.29893     2.53512     1.87309
     0.14715     1.48245    -0.72103    22.54539    71.56189     2.11593     2.10925
    -0.41265    -0.23638     0.15232    20.43069    69.55887     2.46453     2.25629
     1.65225     1.21043     0.67573    25.34294    74.47290     1.94775     2.16724
    -0.85967    -1.18600    -0.49715    16.66867    66.52021     2.63214     1.93134
     0.03883     0.20431    -0.62907    21.09150    70.15878     2.32539     2.20517
    -2.37147    -1.50019    -1.98562    10.99211    62.56593     2.50907     1.83256
    -0.73408    -0.18077    -0.80673    18.87536    68.20465     2.48767     2.07633
    -1.75433    -1.08947    -2.80238    13.01116    63.98594     2.51126     1.74884
     1.12329     1.72494    -1.30099    23.24879    72.26017     1.91223     1.93374
     1.25014     1.52700    -0.61323    23.91371    72.94303     1.96999     2.03551
     0.69903     1.49050     0.05311    24.07622    73.11745     2.04619     2.13255
     0.19243     0.01935    -0.48082    21.17460    70.23914     2.33980     2.22502
    -2.08551    -2.26071    -1.80983     9.81581    61.69962     2.49442     1.89679
     0.97225     0.57643     0.91523    24.33611    73.39570     2.10327     2.22011
     2.64770     2.45579     0.40461    26.41307    75.68231     1.73135     2.07549
     0.04712     0.31634     0.12551    22.08646    71.11931     2.30891     2.26592
     1.56051     1.60200     2.11865    26.66930    75.99727     1.76640     2.13749
    -1.53269    -1.78417    -1.82926    12.28600    63.48113     2.58650     1.82772
     0.19963     0.15615     0.78663    22.73087    71.75751     2.28343     2.28314
     0.33822     0.92042    -0.09650    22.99117    72.01260     2.17595     2.19290
    -0.88353    -0.62055    -1.32245    17.15726    66.86871     2.53929     1.90202
     0.41845     0.16079    -1.02360    21.13746    70.19619     2.26084     2.15316
     0.61445     0.60103     0.64729    23.74074    72.77732     2.16108     2.22886
    -0.53780    -0.16396    -0.28830    19.85434    69.04139     2.47414     2.19572
    -0.55235    -1.10281     0.45835    18.53475    67.93898     2.58011     2.10611
     0.46154     1.16580    -0.75785    22.66730    71.68343     2.10984     2.10904
    -0.42440    -0.86509     0.12174    19.01521    68.33068     2.55395     2.15020
     0.48928     0.12626     0.33279    22.60964    71.63555     2.27441     2.26719
    -1.44393    -0.88353    -0.88375    15.66265    65.80601     2.63026     1.85949
     0.81139     1.03251    -0.89365    22.79928    71.81403     2.07557     2.08123
    -0.19368     0.38822    -0.22219    21.43291    70.48584     2.33610     2.24312
     1.80788     1.05827     1.39616    25.93799    75.14415     1.89517     2.18964
     0.03235    -0.16945     0.66643    21.81991    70.86337     2.36967     2.30235
     0.15898     0.70715    -0.84551    21.71290    70.74686     2.21630     2.15651
    -1.19300    -1.10818    -1.01078    15.57801    65.74709     2.63427     1.85824
    -0.57653    -0.98505    -0.22011    18.06317    67.56442     2.58886     2.05091
     1.17146     1.77516     2.08373    26.44387    75.72835     1.79213     2.14197
     0.32249    -0.12816    -0.17000    21.43007    70.48443     2.35081     2.25613
     1.93190     1.26135     2.03421    26.62463    75.94529     1.78804     2.15528
    -1.12950    -0.35472    -1.71338    16.83936    66.63135     2.49314     1.83263
    -0.73751     0.31062    -1.83383    18.76149    68.08861     2.33538     1.93330
     0.18680     0.12888    -0.32298    21.51748    70.56623     2.32459     2.23971
     0.70522     0.75306     1.41378    24.68506    73.76454     2.06476     2.21452
     0.72675     0.71232     0.97607    24.30300    73.36073     2.10535     2.21873
    -0.91168    -1.17516    -0.49209    16.58851    66.46262     2.63682     1.92812
     0.67434     0.68553     0.43188    23.69537    72.72977     2.15169     2.21542
    -1.15737    -0.52196    -1.22125    16.84522    66.64156     2.55586     1.88507
    -1.54465    -0.91836    -1.00683    15.20958    65.49153     2.62717     1.83769
    -0.81244    -0.74880    -0.67014    17.66267    67.25373     2.58366     1.99632
    -1.37253    -0.81925    -1.45307    15.45304    65.65822     2.58710     1.81564
    -0.86018    -0.57587    -0.92624    17.68560    67.26780     2.55534     1.97551
     0.62341     0.90021    -0.55325    22.82033    71.83823     2.13540     2.14247
    -1.79006    -0.93547    -1.55593    14.07418    64.71276     2.58303     1.78603
     0.66497     0.56627     0.30702    23.41170    72.44010     2.17812     2.22242
     0.00064     0.48664    -1.39138    20.68632    69.76831     2.23674     2.09125
    -0.72151    -0.46770    -0.74752    18.39515    67.81993     2.53283     2.04816
    -0.32111    -1.13327     0.06179    18.47025    67.88476     2.56461     2.08493
     0.61931     0.12774     0.71245    23.14272    72.16997     2.23792     2.26535
    -0.03322    -0.09760     0.14411    21.31787    70.38069     2.38921     2.27999
    -1.36371    -0.89881    -2.24668    14.71243    65.14755     2.53656     1.75524
     1.13402     1.29708     0.32343    24.64495    73.71600     2.00948     2.14890
     0.16269     0.40076     0.05157    22.29368    71.32169     2.28029     2.25272
    -1.49591    -0.86222    -1.98677    14.64377    65.10111     2.55324     1.76706
     0.43326     1.07498    -0.37537    22.95909    71.97812     2.13931     2.15405
    -0.68454    -0.45013     0.42531    19.76202    68.96694     2.52340     2.22428
    -0.81396    -0.73839    -0.37283    18.00320    67.51758     2.58975     2.04383
    -0.64446     0.04482    -1.60033    18.71746    68.05994     2.38662     1.96988
     0.03087     0.03249     1.05595    22.52907    71.55763     2.30990     2.29530
    -0.33692    -0.21154    -0.43340    19.97992    69.14998     2.45270     2.19367
    -0.76260    -0.58002    -0.95315    17.85753    67.39844     2.54376     1.98701
    -0.54371    -0.18122    -0.44466    19.64108    68.85421     2.47564     2.16965
    -0.26118     0.25978    -0.74874    20.56805    69.67162     2.35447     2.17932
     1.24621     1.24022    -0.19969    24.13630    73.17809     2.01753     2.10646
     1.31139     1.18213     2.44828    26.31580    75.57956     1.82636     2.16316
    -0.77197    -0.72911    -0.28107    18.21356    67.68242     2.58488     2.06716
    -0.33406    -0.71855    -0.17160    19.20671    68.48826     2.52874     2.15561
    -1.28334    -0.40872    -1.57260    16.47827    66.37406     2.52087     1.82478
     0.50179     0.07320     0.37853    22.58608    71.61240     2.28012     2.27123
    -0.46421    -0.63788    -0.22334    19.09652    68.39622     2.53564     2.14622
     0.67770     0.94742     0.88402    24.42075    73.48337     2.08121     2.20408
    -1.51022    -1.81368    -0.06195    13.97827    64.64691     2.66334     1.84615
    -0.45007    -0.38706    -0.84380    18.99565    68.30383     2.48184     2.08788
     0.67246    -0.38964     1.44513    22.88900    71.91537     2.26777     2.27815
    -0.68294    -0.47798    -1.36071    17.85602    67.39079     2.49363     1.94467
    -0.89335    -1.37077    -0.45028    16.16417    66.15943     2.64289     1.89983
     1.20824     0.98916     1.00852    25.09370    74.20285     2.00133     2.19406
     0.23292     1.53820    -1.09759    22.32383    71.33922     2.07287     2.05661
    -0.76110    -0.62080     0.12642    18.92327    68.25578     2.56625     2.14764
     1.08032     0.42446     0.70310    24.04281    73.08950     2.13261     2.22439
    -1.13986    -1.09121    -1.36942    15.40931    65.62867     2.60728     1.82942
    -0.80839    -0.54471    -0.26559    18.56618    67.96233     2.56492     2.09792
    -1.31696    -1.73995    -0.76099    13.88375    64.58222     2.65478     1.84013
     0.12889    -0.00315     0.23525    21.82019    70.86176     2.34812     2.28324
    -0.24893    -0.77648    -0.45116    18.91596    68.24330     2.52196     2.11048
     0.30157     0.73403    -0.53494    22.26558    71.28885     2.20496     2.17980
    -0.78834     0.03241    -1.29462    18.66171    68.02077     2.43015     1.99904
     0.81308     0.17792     1.25023    23.90574    72.94894     2.16588     2.24766
     1.26378     1.73684     1.08909    25.80039    74.98322     1.88336     2.15824
     0.82283     0.98428    -0.24850    23.45138    72.47591     2.10327     2.14666
     0.01306    -0.07080     0.16668    21.46011    70.51589     2.37766     2.28178
     0.08658     0.79722     0.47509    23.11672    72.14186     2.21269     2.23759
    -0.79156    -0.00356    -0.69652    19.18515    68.46157     2.47061     2.10486
    -0.69049    -0.46553    -0.93337    18.27263    67.72041     2.52002     2.02101
     1.02193     1.07300     1.10432    25.08765    74.19613     2.00150     2.19327
    -1.04174    -1.37802    -0.37942    15.89031    65.96685     2.65732     1.89343
    -0.09064    -0.56716    -0.02961    20.10913    69.26855     2.47441     2.22749
    -1.49163    -0.52705    -0.96339    16.28271    66.23968     2.58299     1.86068
     1.03064     0.45427     0.35242    23.68750    72.72178     2.15233     2.21590
    -0.51820    -0.11479     0.18531    20.49304    69.61523     2.45831     2.25801
     0.23505     0.78307     0.72965    23.55994    72.59201     2.17834     2.23273
    -0.16516    -0.46756     0.99026    21.22039    70.29150     2.42484     2.30180
     0.86707     0.89799     0.40677    24.10825    73.15493     2.09544     2.18956
     0.54818     0.72384     0.48879    23.65362    72.68717     2.15883     2.21963
     0.49302     1.30865    -0.06890    23.56883    72.59596     2.09953     2.15055
     2.43627     2.04694     2.74323    27.77895    77.35049     1.56070     1.94401
     0.61310     0.15280     0.32074    22.78432    71.80923     2.25478     2.25913
    -0.67829    -1.36635    -0.51598    16.55944    66.44018     2.61810     1.91058
     0.11236    -0.28967    -0.42115    20.56453    69.67418     2.40354     2.22039
    -0.77411    -0.69250    -1.07472    17.46148    67.09739     2.55302     1.94700
     1.05025     0.80914     0.86700    24.63839    73.71396     2.05903     2.20349
    -0.09548    -0.56323    -0.43718    19.66687    68.87639     2.47341     2.17140
     0.76192     1.51429    -1.06080    22.98035    71.99287     2.00369     2.01685
     0.13124    -0.04749     1.40855    22.82485    71.85179     2.28246     2.28779
    -0.59563    -1.08144     0.69153    18.73423    68.10054     2.57268     2.12700
    -0.25219     0.23504    -0.65412    20.64603    69.74462     2.36109     2.19302
    -0.86107    -0.46252    -0.35734    18.52826    67.93066     2.55813     2.08720
